prompt_idx,category,fragility_score,min_margin,mean_margin,median_margin,fragile_positions,total_positions,text
644,open_ended,0.05078125,0.06909370422363281,6.924389839172363,6.975254058837891,13,256,Describe a vineyard in October in vivid detail.
645,open_ended,0.1328125,0.018411636352539062,4.873445987701416,4.897812843322754,34,256,Compare and contrast simplicity and justice.
646,open_ended,0.05859375,0.23276710510253906,7.042901039123535,7.428964614868164,15,256,Write a short story from the perspective of a squid.
647,open_ended,0.06640625,0.03243446350097656,5.954782485961914,6.388603210449219,17,256,Compare and contrast imagination and perseverance.
648,open_ended,0.15625,0.034454345703125,4.542494773864746,5.089848518371582,40,256,Compare and contrast belonging and silence.
649,open_ended,0.1015625,0.00171661376953125,5.864394187927246,6.3973894119262695,26,256,How would you explain identity to a five-year-old?
650,open_ended,0.05859375,0.009029388427734375,7.022518157958984,7.311781883239746,15,256,Write a short story from the perspective of a salmon.
651,open_ended,0.046875,0.027860641479492188,5.259487152099609,5.169203758239746,12,256,What would happen if the ocean turned to glass overnight? Describe the consequences.
652,open_ended,0.09375,0.03838920593261719,5.327755928039551,5.379360198974609,24,256,Compare and contrast fear and harmony.
653,open_ended,0.1171875,0.051219940185546875,4.928427219390869,5.420202255249023,30,256,Compare and contrast creativity and faith.
654,open_ended,0.11328125,0.015899658203125,5.947299957275391,5.970403671264648,29,256,What would happen if you discovered a message from aliens? Describe the consequences.
655,open_ended,0.06640625,0.06464195251464844,5.548073768615723,5.559159278869629,17,256,What would happen if you never needed to sleep? Describe the consequences.
656,open_ended,0.07421875,0.04796028137207031,6.039073944091797,6.38112735748291,19,256,Compare and contrast harmony and courage.
657,open_ended,0.11328125,0.01149749755859375,5.139169216156006,5.522607803344727,29,256,Compare and contrast wonder and euphoria.
658,open_ended,0.01953125,0.052921295166015625,6.991201400756836,7.143133163452148,5,256,Describe a sunrise over the desert in vivid detail.
659,open_ended,0.07421875,0.0073833465576171875,5.3414812088012695,5.623740196228027,19,256,Imagine silence became a visible substance. What would your first day be like?
660,open_ended,0.12890625,0.026018142700195312,4.927469253540039,5.327814102172852,33,256,Compare and contrast melancholy and wonder.
661,open_ended,0.05859375,0.026498794555664062,6.957852363586426,7.756861686706543,15,256,Write a paragraph about perseverance.
662,open_ended,0.1171875,0.0009632110595703125,5.574614524841309,6.44877815246582,30,256,Compare and contrast identity and belonging.
663,open_ended,0.06640625,0.03322601318359375,6.599841117858887,7.166189193725586,17,256,Compare and contrast paradox and creativity.
664,open_ended,0.0703125,0.023097991943359375,6.7083001136779785,7.116300582885742,18,256,How would you explain empathy to a five-year-old?
665,open_ended,0.1015625,0.015531539916992188,5.876036643981934,6.249546051025391,26,256,Describe a path through a dense forest in vivid detail.
666,open_ended,0.04296875,0.05040740966796875,6.932704925537109,6.740386962890625,11,256,How would you explain wonder to a five-year-old?
667,open_ended,0.1796875,0.01441192626953125,5.274080276489258,5.807092666625977,46,256,Compare and contrast inspiration and hope.
668,open_ended,0.07421875,0.00824737548828125,5.715328216552734,6.11822509765625,19,256,Imagine trees could walk slowly. What would your first day be like?
669,open_ended,0.01171875,0.31291770935058594,6.934650421142578,7.119302749633789,3,256,Invent and describe a bell that rings for approaching danger.
670,open_ended,0.02734375,0.09937286376953125,5.48866081237793,5.392967224121094,7,256,Imagine you could talk to your future self. What would your first day be like?
671,open_ended,0.0546875,0.09579658508300781,6.098153591156006,6.420035362243652,14,256,How would you explain perseverance to a five-year-old?
672,open_ended,0.046875,0.2600078582763672,5.950678825378418,6.344552040100098,12,256,How would you explain inspiration to a five-year-old?
673,open_ended,0.1171875,0.040771484375,5.159502983093262,5.418622016906738,30,256,Describe a playground at dusk in vivid detail.
674,open_ended,0.109375,0.0137786865234375,5.95145845413208,6.0164384841918945,28,256,Describe a village after snowfall in vivid detail.
675,open_ended,0.0703125,0.006542205810546875,5.909823417663574,6.217638969421387,18,256,What would happen if you could pause time at will? Describe the consequences.
676,open_ended,0.05859375,0.0246429443359375,7.1416730880737305,7.779018402099609,15,256,Write a paragraph about purpose.
677,open_ended,0.1484375,0.009576797485351562,4.752655982971191,5.272972106933594,38,256,Compare and contrast symmetry and loneliness.
678,open_ended,0.09765625,0.05534553527832031,6.360572338104248,7.0120391845703125,25,256,What would happen if stones could speak? Describe the consequences.
679,open_ended,0.07421875,0.04189109802246094,5.584869384765625,6.031096458435059,19,256,Write a short story from the perspective of a wolf.
680,open_ended,0.09765625,0.1407451629638672,6.109189987182617,6.264961242675781,25,256,What would happen if you could shrink to the size of an insect? Describe the consequences.
681,open_ended,0.1015625,0.003284454345703125,6.472675800323486,6.929483413696289,26,256,Invent and describe a school where animals teach humans.
682,open_ended,0.0390625,0.043529510498046875,7.432216644287109,7.782839775085449,10,256,Write a paragraph about symmetry.
683,open_ended,0.05859375,0.016893386840820312,6.295838356018066,6.5391387939453125,15,256,What would happen if you woke up with the ability to read minds? Describe the consequences.
684,open_ended,0.0625,0.07752418518066406,5.10009241104126,5.583457946777344,16,256,Write a short story from the perspective of a bison.
685,open_ended,0.1640625,0.0103607177734375,4.58592414855957,4.946284294128418,42,256,Describe an old bookshop in vivid detail.
686,open_ended,0.0859375,0.00360107421875,5.527787208557129,5.925656318664551,22,256,Write a short story from the perspective of a crocodile.
687,open_ended,0.07421875,0.0153961181640625,5.29302453994751,5.529445648193359,19,256,Invent and describe a song that changes the weather.
688,open_ended,0.09375,0.0067882537841796875,5.931746482849121,6.588309288024902,24,256,Invent and describe a bridge connecting two memories.
689,open_ended,0.16796875,0.042873382568359375,4.425487518310547,4.427275657653809,43,256,Write a paragraph about gratitude.
690,open_ended,0.1171875,0.0011234283447265625,4.5691118240356445,5.204887390136719,30,256,Describe a meadow full of fireflies in vivid detail.
691,open_ended,0.0625,0.17964553833007812,6.951449394226074,7.790533065795898,16,256,Write a paragraph about wonder.
692,open_ended,0.09375,0.023708343505859375,5.8833208084106445,6.100963592529297,24,256,Compare and contrast time and doubt.
693,open_ended,0.13671875,0.01025390625,5.238646507263184,5.617713928222656,35,256,Compare and contrast ambition and patience.
694,open_ended,0.078125,0.06479835510253906,6.678349494934082,7.332963943481445,20,256,Write a short story from the perspective of a armadillo.
695,open_ended,0.125,0.00250244140625,5.172143936157227,5.600531578063965,32,256,Compare and contrast justice and imagination.
696,open_ended,0.08203125,0.019786834716796875,5.728006362915039,6.201727867126465,21,256,Imagine memories could be bottled and shared. What would your first day be like?
697,open_ended,0.046875,0.04996681213378906,6.014296054840088,6.43113899230957,12,256,What would happen if you found a map to a hidden city? Describe the consequences.
698,open_ended,0.109375,0.032573699951171875,5.1717000007629395,5.290804862976074,28,256,Write a paragraph about resilience.
699,open_ended,0.11328125,0.025432586669921875,5.887279510498047,6.6449384689331055,29,256,Write a paragraph about trust.
700,open_ended,0.06640625,0.0060062408447265625,5.78029727935791,6.169934272766113,17,256,Imagine snow fell warm instead of cold. What would your first day be like?
701,open_ended,0.05859375,0.07918167114257812,7.006225109100342,7.556310653686523,15,256,Describe a cemetery in winter in vivid detail.
702,open_ended,0.13671875,0.05080413818359375,5.077255725860596,4.899311065673828,35,256,Imagine you could split into two copies of yourself. What would your first day be like?
703,open_ended,0.0546875,0.016962051391601562,6.672567844390869,7.026615142822266,14,256,Invent and describe a door knocker announcing visitors by intent.
704,open_ended,0.0859375,0.09589195251464844,5.87711763381958,6.224196434020996,22,256,How would you explain doubt to a five-year-old?
705,open_ended,0.0625,0.03253173828125,5.789852142333984,6.361187934875488,16,256,Describe a frozen lake at dawn in vivid detail.
706,open_ended,0.07421875,0.1458911895751953,6.672513008117676,7.043526649475098,19,256,Describe a kitchen during a holiday meal in vivid detail.
707,open_ended,0.08984375,0.0023708343505859375,6.078238487243652,6.568377494812012,23,256,What would happen if silence became a visible substance? Describe the consequences.
708,open_ended,0.06640625,0.036182403564453125,6.8804497718811035,7.566587448120117,17,256,Write a paragraph about adventure.
709,open_ended,0.140625,0.01044464111328125,5.36199951171875,6.048227310180664,36,256,What would happen if you could travel to any point in history? Describe the consequences.
710,open_ended,0.0703125,0.18157386779785156,6.277931213378906,6.979584693908691,18,256,Write a short story from the perspective of a fox.
711,open_ended,0.05859375,0.027040481567382812,6.846865653991699,6.981837272644043,15,256,Write a short story from the perspective of a spider.
712,open_ended,0.078125,0.01380157470703125,5.168208599090576,5.426226615905762,20,256,Write a paragraph about simplicity.
713,open_ended,0.02734375,0.29067230224609375,6.946689605712891,7.033331871032715,7,256,Invent and describe a sport played with shadows.
714,open_ended,0.08984375,0.012144088745117188,5.632704734802246,6.03011417388916,23,256,What would happen if you could taste colors? Describe the consequences.
715,open_ended,0.109375,0.04623985290527344,6.37337589263916,7.054963111877441,28,256,Write a short story from the perspective of a otter.
716,open_ended,0.06640625,0.018815994262695312,5.695000648498535,6.393397331237793,17,256,Imagine art came to life at night. What would your first day be like?
717,open_ended,0.1953125,0.0040264129638671875,4.5970458984375,4.770204544067383,50,256,What would happen if humans could photosynthesize like plants? Describe the consequences.
718,open_ended,0.05859375,0.005405426025390625,7.341643810272217,7.7774457931518555,15,256,Write a paragraph about loneliness.
719,open_ended,0.1328125,0.019720077514648438,5.411895751953125,6.1908369064331055,34,256,Write a short story from the perspective of a owl.
720,open_ended,0.14453125,0.03326416015625,5.326684951782227,5.73629093170166,37,256,How would you explain trust to a five-year-old?
721,open_ended,0.078125,0.011333465576171875,6.044044494628906,6.105710983276367,20,256,How would you explain simplicity to a five-year-old?
722,open_ended,0.05859375,0.04596900939941406,7.048579216003418,7.493144989013672,15,256,Write a short story from the perspective of a starfish.
723,open_ended,0.0546875,0.07857513427734375,6.537028789520264,6.565182685852051,14,256,What would happen if you woke up a thousand years in the future? Describe the consequences.
724,open_ended,0.0703125,0.002834320068359375,7.016968727111816,7.846220970153809,18,256,Write a short story from the perspective of a hedgehog.
725,open_ended,0.14453125,0.001613616943359375,5.287968158721924,5.349119186401367,37,256,Describe a telescope pointed at the sky in vivid detail.
